tabelas;;;
ACL_EOL;;;
AGENTE_QTD_CONTABILIZACAO;;;
ALIVIO_PENALIDADE_DISTRIB_MENSAL;;;
BIOMASSA_ACL;;;
BIOMASSA_FONTE_GERACAO;;;
BIOMASSA_GERACAO_ACR_ACL_MODALIDADE;;;
BIOMASSA_GF_DEFINIDA;;;
RESERVA_RECEITA_EOL_LEILAO;;;
RESERVA_RECEITA_LEILAO_PCH_CGH;;;
BIOMASSA_LEILAO;;;
BIOMASSA_PROINFA;;;
BIOMASSA_SUBMERCADO_UF;;;
CCC_CTG_BENEFICIARIO;;;
CCC_CTG_USINA;;;
CCC_CTG_USINA_CCESI;;;
CCEAR_BALANCO_ENERGETICO_MENSAL;;;
CCEAR_RESULTADO_MENSAL;;;
CCEN_BALANCO_ENERGETICO_MENSAL;;;
CCEN_CUSTO_CAFT;;;
CCEN_RESULTADO_MENSAL;;;
CCEN_VALOR_LIQUIDAR;;;
CCGF_BALANCO_ENERGETICO_MENSAL;;;
CCGF_CONT_SAZONALIZADO;;;
CCGF_RESULTADO_MENSAL;;;
CONSUMO_CLASSE_AGENTE;;;
CONSUMO_HORARIO_PERFIL_AGENTE;;;
CONSUMO_HORARIO_SUBMERCADO;;;
CONSUMO_MENSAL_AMBIENTE_COMERCIALIZACAO;;;
CONSUMO_MENSAL_PERFIL_AGENTE;;;
CONSUMO_RAMO_ATIVIDADE;;;
CONTABILIZACAO_FATOR_AJUSTE_FINANCEIRO;;;
CONTABILIZACAO_MONTANTE_PERFIL_AGENTE;;;
CONTRATO_MONTANTE_CLASSE;;;
CONTRATO_MONTANTE_COMPRA_VENDA_PERFIL_AGENTE;;;
CONTRATO_MONTANTE_MENSAL_CBR;;;
CONTRATO_MONTANTE_MENSAL_CLASSE_VENDEDOR;;;
CONTRATO_MONTANTE_MENSAL_LEILAO;;;
CONTRATO_MONTANTE_MENSAL_TIPO;;;
CONTRATO_MONTANTE_MOD_PROINFA_AGENTE;;;
CONTRATO_MONTANTE_PERIODO;;;
CONTRATO_MONTANTE_SUBMERCADO_ENTREGA_CCEARQ;;;
CONTRATO_MONTANTE_SUBMERCADO_HORARIO;;;
DISPONIBILIDADE_LEILAO_GF_GERACAO;;;
DISPONIBILIDADE_LEILAO_RECEITA;;;
ENCARGO_ESS_ANCILAR;;;
ENCARGO_HORARIO_SUBMERCADO;;;
